siren_clean,departement,commune_insee
378941389,74,
378941397,28,
378941421,34,
378941637,45,
378941884,36,
378942353,14,
378942403,78,
378942494,59,
378942874,95,
378943039,10,
378943609,95,
378943666,30,
378943724,69,
378943955,31,
378944052,30,
378944094,08,
378944185,92,
378944284,93,
378944334,66,
378944508,76,
378944524,94,
378944565,75,
378944805,75,
378944870,84,
378945133,21,
378945307,78,
378945554,95,
378945596,51,
378945620,51,
378946206,79,
378946230,44,
378946255,74,
378946347,69,
378946388,74,
378946578,44,
378946826,63,
378946909,44,
378947048,38,
378947584,85,
378948111,34,
378948152,80,
378948210,83,
378948319,06,
378948343,30,
378948541,10,
378948947,34,
378948970,83,
378949192,35,
378950216,83,
378950497,88,
378950547,92,
378951081,44,
378951396,62,
378951495,62,
378951636,35,
378951784,14,
378951875,72,
378951883,69,
378952147,67,
378952428,67,
378952469,66,
378953350,974,
378953426,64,
378953822,76,
378954093,91,
378954259,75,
378955116,75,
378955124,47,
378955207,92,
378955405,75,
378955926,59,
378956239,47,
378956502,86,
378956601,69,
378956981,75,
378957112,77,
378957229,75,
378957674,69,
378957781,92,
378959217,74,
378959431,81,
378959670,69,
378959811,94,
378959886,77,
378960371,31,
378960439,59,
378960728,972,
378961569,33,
378961908,69,
378962146,73,
378962195,06,
378962567,01,
378962765,13,
378962880,13,
378962914,13,
378962989,63,
378963607,66,
378963722,06,
378963854,49,
378963904,88,
378963920,08,
378964084,13,
378964217,66,
378964787,60,
378965123,02,
378965164,36,
378965206,06,
378965552,08,
378965750,78,
378966089,27,
378966345,57,
378966485,06,
378966535,75,
378966675,60,
378966725,27,
378966931,58,
378967053,37,
378967483,93,
378967491,30,
378967608,14,
378967962,92,
378968036,95,
378968275,38,
378968804,35,
378968978,33,
378969562,75,
378970206,02,
378970214,59,
378970263,02,
378970503,95,
378970727,17,
378970750,24,
378970784,01,
378970867,75,
378971550,83,
378971915,05,
378971931,94,
378972020,93,
378972301,75,
378972491,06,
378972541,87,
378972699,87,
378972970,75,
378973291,78,
378973507,02,
378973739,91,
378973945,12,
378974844,69,
378975197,06,
378975775,59,
378975965,61,
378976112,55,
378976203,74,
378976484,60,
378977151,33,
378977920,75,
378977979,47,
378978217,85,
378978498,31,
378979157,91,
378979173,72,
378979413,38,
378979579,13,
378979850,38,
378979959,55,
378980130,75,
378980668,37,
378980676,38,
378981047,62,
378981245,30,
378981435,78,
378981484,76,
378982029,65,
378982409,75,
378982839,72,
378983126,69,
378983373,44,
378983423,27,
378983647,66,
378983738,92,
378984041,11,
378984413,62,
378984710,77,
378984769,83,
378985006,14,
378985931,40,
378985956,71,
378986046,51,
378986491,11,
378986657,973,
378986731,61,
378987200,01,
378987622,73,
378988117,49,
378988166,28,
378988273,28,
378988380,67,
378988661,10,
378988901,89,
378988919,03,
378989180,38,
378989339,69,
378989396,74,
378989461,75,
378989602,38,
378990378,57,
378990774,74,
378990907,51,
378992218,75,
378992895,31,
378992903,83,
378993000,76,
378993380,77,
378993455,75,
378993554,80,
378994222,75,
378994487,29,
378994875,31,
378995187,68,
378995237,85,
378995393,44,
378995476,75,
378995559,59,
378995724,59,
378996185,75,
378996219,13,
378996490,38,
378996565,38,
378996722,49,
378996920,75,
378997332,91,
378997373,69,
378997423,75,
378997613,95,
378997969,78,
378998025,74,
378998041,84,
378998363,78,
378998785,56,
378999718,73,
379000540,03,
379000847,39,
379001373,40,
379001506,84,
379001977,39,
379002561,04,
379002611,26,
379002694,14,
379003312,57,
379003361,17,
379003742,74,
379003767,46,
379004989,75,
379005242,17,
379005457,72,
379006877,86,
379006984,69,
379007354,77,
379007560,01,
379008113,75,
379008444,71,
379008618,49,
379009095,69,
379009152,27,
379009426,49,
379009590,66,
379009681,66,
379009764,66,
379009863,59,
379009947,86,
379010036,33,
379010119,33,
379010192,64,
379010564,78,
379011075,69,
379011372,74,
379011406,01,
379011810,31,
379011869,30,
379011976,01,
379012230,26,
379012271,75,
379012511,21,
379012586,78,
379012628,56,
379012875,78,
379012958,83,
379013402,35,
379013485,83,
379013626,32,
379014095,92,
379014129,51,
379014269,92,
379014723,76,
379014764,35,
379014780,67,
379015068,32,
379015266,92,
379015498,93,
379015522,22,
379015589,62,
379015605,54,
379015621,34,
379015654,64,
379016686,77,
379017155,974,
379017296,44,
379017346,62,
379017783,71,
379017841,76,
379018542,31,
379018732,85,
379018823,85,
379019037,44,
379019169,75,
379019243,78,
379019482,92,
379019532,40,
379019730,28,
379020084,91,
379020183,91,
379020597,39,
379020704,62,
379021272,75,
379021348,972,
379022114,69,
379022452,74,
379022726,45,
379023856,38,
379024235,06,
379024425,83,
379024961,83,
379025398,06,
379025737,60,
379026552,83,
379026990,35,
379027147,06,
379027196,84,
379027782,91,
379027998,15,
379028178,75,
379028558,54,
379028855,69,
379029069,94,
379029879,06,
379030125,06,
379030216,77,
379030257,13,
379030513,14,
379030729,10,
379030885,76,
379032295,34,
379032576,49,
379032600,77,
379032857,77,
379032873,90,
379033020,35,
379033186,85,
379033699,76,
379033855,93,
379034358,76,
379034614,95,
379035496,34,
379037328,74,
379037559,69,
379037633,74,
379037708,74,
379037914,74,
379038243,74,
379038516,33,
379038573,48,
379039092,59,
379039159,93,
379039837,2B,
379040504,06,
379041130,57,
379041320,17,
379041379,14,
379041395,92,
379041676,50,
379041957,62,
379042096,24,
379042260,72,
379042401,75,
379042583,75,
379042633,44,
379042997,31,
379043003,26,
379043177,974,
379043292,44,
379043797,75,
379043938,88,
379044795,69,
379045107,93,
379046865,75,
379047319,28,
379047327,92,
379047426,93,
379047798,38,
379047806,69,
379048218,38,
379048523,42,
379048564,74,
379049349,84,
379049398,77,
379049448,77,
379050032,39,
379050511,68,
379051329,06,
379051337,75,
379052095,2A,
379052319,2B,
379052392,30,
379052434,85,
379052624,59,
379053077,32,
379054844,75,
379055015,95,
379055155,26,
379055288,31,
379055387,26,
379055627,14,
379055924,89,
379056633,38,
379056682,69,
379058068,83,
379058936,13,
379059140,42,
379059413,42,
379059843,87,
379059975,06,
379060072,27,
379060106,75,
379060304,83,
379060395,75,
379060494,13,
379060759,75,
379060858,37,
379060957,59,
379061666,68,
379061955,76,
379062029,33,
379062763,94,
379062813,95,
379062821,75,
379063225,92,
379063464,38,
379063480,54,
379063662,44,
379063738,62,
379064256,18,
379065378,94,
379065469,92,
379065733,76,
379065758,35,
379066046,38,
379066541,75,
379066681,75,
379066947,2A,
379066988,78,
379067507,2A,
379067820,91,
379068059,50,
379068075,71,
379068588,89,
379068828,49,
379068901,60,
379069354,13,
379069669,83,
379069727,62,
379070436,30,
379070691,83,
379070832,55,
379070899,75,
379070972,75,
379071111,69,
379071319,14,
379072036,59,
379072200,75,
379072309,43,
379072499,15,
379073299,91,
379073323,89,
379073513,16,
379073588,09,
379073646,81,
379074032,75,
379074131,31,
379074776,79,
379075146,92,
379075377,11,
379076433,75,
379077357,26,
379077522,74,
379079585,31,
379080088,35,
379080211,59,
379080583,11,
379080716,93,
379081615,34,
379081847,76,
379082613,06,
379084346,91,
379084411,55,
379084452,70,
379084551,92,
379084627,75,
379084791,94,
379085244,35,
379085319,69,
379086085,35,
379086564,44,
379086770,75,
379086820,13,
379087059,95,
379087489,75,
379087935,83,
379087976,06,
379088115,92,
379088198,13,
379088750,01,
379088958,64,
379089295,75,
379089352,75,
379089410,64,
379089436,12,
379090376,16,
379090426,03,
379091051,974,
379091226,38,
379091366,82,
379091754,65,
379092471,78,
379092539,83,
379093016,89,
379093537,13,
379093982,54,
379094873,42,
379095342,56,
379095789,39,
379096928,75,
379098643,17,
379098767,75,
379098817,75,
379098874,31,
379098890,47,
379098981,75,
379099179,42,
379099187,49,
379099443,13,
379099799,64,
379100126,79,
379100266,67,
379100829,31,
379100944,31,
379101090,77,
379101744,972,
379101793,91,
379101942,83,
379101975,77,
379101991,31,
379102429,50,
379102858,974,
379102874,974,
379103039,01,
379103237,74,
379103419,46,
379103591,74,
379103880,32,
379104037,59,
379104334,06,
379105174,06,
379105273,81,
379106248,57,
379106545,12,
379106826,12,
379107535,57,
379107659,77,
379109267,80,
379110877,59,
379110984,56,
379111024,77,
379111180,31,
379111529,92,
379111669,66,
379111974,31,
379112741,67,
379113087,74,
379113129,73,
379113178,40,
379113475,18,
379114218,13,
379114325,13,
379114705,43,
379114721,25,
379115249,41,
379115520,54,
379115868,37,
379115959,41,
379115983,04,
379116031,13,
379116445,80,
379116494,75,
379116528,27,
379116973,67,
379117005,03,
379117096,92,
379117252,04,
379117880,75,
379118219,28,
379118490,53,
379118813,974,
379119019,51,
379119282,54,
379119910,59,
379120108,92,
379120124,75,
379121445,94,
379122682,76,
379123128,64,
379123292,68,
379123573,75,
379123706,81,
379124159,75,
379124688,75,
379124779,17,
379124795,81,
379124811,68,
379124894,47,
379125081,14,
379125354,69,
379125461,38,
379127384,25,
379127582,25,
379127632,06,
379127780,77,
379128143,22,
379128416,78,
379128515,30,
379128630,59,
379129034,02,
379129125,68,
379129372,59,
379129497,59,
379129562,49,
379129729,33,
379130305,34,
379130685,50,
379130818,78,
379131006,12,
379131048,44,
379131402,95,
379131568,89,
379131634,38,
379131758,69,
379131840,59,
379132129,93,
379132301,89,
379132384,72,
379132459,67,
379132491,93,
379132590,69,
379133069,85,
379133077,75,
379133267,91,
379133408,67,
379133648,75,
379134166,69,
379134380,75,
379134687,972,
379134810,39,
379134968,2A,
379135171,974,
379135288,74,
379135429,01,
379135767,974,
379136005,56,
379136484,69,
379137029,57,
379137524,70,
379137979,95,
379138258,56,
379138365,13,
379138464,80,
379138936,29,
379138993,29,
379139223,80,
379139637,80,
379140270,91,
379140577,36,
379140619,38,
379140734,83,
379140742,03,
379140817,83,
379141476,75,
379141856,76,
379141922,75,
379141963,42,
379142136,42,
379142649,34,
379142722,67,
379142839,08,
379143282,18,
379143472,41,
379143498,45,
379143712,44,
379143878,75,
379144157,02,
379144199,72,
379144439,51,
379144660,47,
379145055,25,
379145451,57,
379145527,93,
379145535,83,
379145584,68,
379145709,82,
379146160,40,
379146822,14,
379147135,75,
379147655,16,
379148471,81,
379149297,16,
379149602,74,
379150162,64,
379150246,78,
379150444,06,
379150634,91,
379150790,30,
379150840,07,
379150923,51,
379151822,73,
379151889,78,
379151962,35,
379152044,86,
379152499,68,
379152523,60,
379153018,59,
379153430,27,
379153455,30,
379154172,18,
379154230,76,
379154677,62,
379154875,75,
379155559,25,
379155740,71,
379155823,01,
379155906,59,
379156680,62,
379157134,75,
379157597,35,
379157779,971,
379158363,09,
379158520,11,
379158744,67,
379158934,93,
379159627,91,
379159668,17,
379160005,37,
379160153,36,
379160427,2A,
379160450,11,
379160468,91,
379160609,26,
379161193,21,
379161292,21,
379161342,75,
379161524,77,
379161995,50,
379162209,33,
379162423,974,
379162720,38,
379162860,73,
379163058,74,
379163066,46,
379163082,74,
379163546,60,
379163785,69,
379163801,76,
379165178,37,
379165624,81,
379166085,25,
379166473,59,
379166598,13,
379166895,23,
379167067,49,
379167422,83,
379167703,59,
379167786,14,
379168206,71,
379168529,29,
379168644,04,
379168727,56,
379169238,19,
379169444,67,
379169592,45,
379169931,67,
379170368,68,
379170616,31,
379170657,24,
379170889,35,
379170897,38,
379171721,10,
379172208,13,
379172612,91,
379173594,91,
379173727,33,
379174618,39,
379176019,28,
379176068,87,
379176209,13,
379176795,44,
379177389,06,
379177702,33,
379177793,83,
379177975,93,
379178130,93,
379178882,75,
379179450,41,
379179542,59,
379179559,37,
379180011,22,
379180128,12,
379180235,45,
379180474,92,
379181175,31,
379181209,33,
379181316,85,
379181480,26,
379182017,54,
379182231,80,
379182447,44,
379183437,49,
379183783,44,
379184112,71,
379184252,07,
379184591,76,
379185333,30,
379185580,68,
379185622,77,
379185630,78,
379185994,84,
379186935,61,
379187024,47,
379187388,94,
379187438,77,
379187446,75,
379188006,01,
379188022,01,
379188238,78,
379188329,69,
379189939,34,
379190150,93,
379190374,57,
379191554,75,
379191919,38,
379192099,12,
379192107,67,
379192446,24,
379192545,85,
379193360,47,
379193550,33,
379193741,89,
379194921,19,
379196116,44,
379196181,37,
379196587,92,
379196694,82,
379196843,35,
379196892,13,
379197940,77,
379198153,74,
379198443,78,
379198641,01,
379198740,69,
379199904,06,
379200900,64,
379200918,54,
379200967,43,
379201031,29,
379201841,57,
379202195,06,
379202625,14,
379202641,45,
379202765,64,
379202773,71,
379203003,45,
379203292,64,
379203615,72,
379204043,974,
379204282,54,
379204373,91,
379204621,57,
379204654,68,
379204738,54,
379204746,78,
379205040,69,
379205081,02,
379205404,26,
379205420,82,
379205610,34,
379205834,971,
379205917,71,
379206196,66,
379206212,68,
379206287,38,
379206816,2A,
379206931,66,
379207640,27,
379207798,63,
379208077,92,
379208101,94,
379208176,89,
379208531,34,
379209125,59,
379209349,75,
379209430,69,
379210081,69,
379210347,17,
379212004,75,
379212731,74,
379213028,74,
379213184,58,
379213218,62,
379213531,33,
379213978,35,
379214042,51,
379214513,33,
379214638,26,
379215288,42,
379215577,40,
379215650,09,
379216104,37,
379216526,75,
379216609,69,
379216690,63,
379216781,75,
379216922,34,
379217185,64,
379217516,75,
379217789,75,
379218662,56,
379219009,53,
379219124,01,
379220023,974,
379220387,34,
379221005,39,
379221468,75,
379221690,51,
379221849,17,
379222003,73,
379223100,67,
379223720,67,
379223969,35,
379224298,57,
379224546,17,
379224652,91,
379224801,67,
379225022,92,
379225105,02,
379225873,60,
379225931,30,
379226970,2A,
379227192,13,
379227416,26,
379227762,13,
379227937,13,
379227986,70,
379228166,92,
379228307,17,
379228331,92,
379228349,34,
379229081,57,
379229180,82,
379230121,15,
379231335,62,
379231566,56,
379231731,92,
379232762,85,
379232994,59,
379233687,33,
379234735,2B,
379234909,41,
379235260,29,
379235807,92,
379235849,67,
379236201,75,
379236409,14,
379236466,14,
379236771,75,
379237084,75,
379237316,95,
379237654,978,
379238595,13,
379238850,69,
379240211,43,
379240294,55,
379240633,09,
379240971,91,
379241417,03,
379241631,84,
379241953,04,
379242175,37,
379242217,41,
379242399,63,
379242662,32,
379242852,41,
379243165,93,
379243306,95,
379243462,75,
379243512,57,
379243736,75,
379244098,62,
379244296,79,
379244320,26,
379244361,59,
379244437,59,
379244536,85,
379245111,76,
379245301,75,
379245608,75,
379245665,37,
379245723,75,
379245731,59,
379246135,38,
379246184,77,
379246481,77,
379246614,38,
379246895,59,
379247422,76,
379247489,51,
379247695,76,
379248495,68,
379248545,42,
379248701,14,
379249014,49,
379250137,74,
379250186,65,
379250806,75,
379250905,92,
379250996,69,
379251010,81,
379251176,81,
379251259,81,
379251655,30,
379251812,06,
379252505,83,
379253107,13,
379253222,35,
379253602,34,
379253693,83,
379254493,14,
379254576,60,
379254659,32,
379254782,91,
379254832,11,
379255532,13,
379255730,51,
379255979,974,
379256399,29,
379256480,57,
379256555,01,
379256951,17,
379257082,86,
379257207,58,
379257983,85,
379258403,81,
379258585,51,
379258726,45,
379258783,85,
379258890,27,
379258981,78,
379259427,13,
379259559,56,
379259625,75,
379260839,83,
379261084,69,
379261431,91,
379261464,91,
379261514,75,
379261969,92,
379262405,974,
379262751,34,
379262777,34,
379262967,33,
379263205,38,
379263981,02,
379264328,74,
379266281,19,
379266539,59,
379266661,13,
379266786,29,
379266877,61,
379266992,06,
379267891,59,
379268071,64,
379268535,92,
379268683,92,
379268691,62,
379268790,83,
379268915,77,
379269004,67,
379269244,40,
379269392,40,
379269467,30,
379269483,77,
379270689,66,
379271414,57,
379271596,57,
379271737,17,
379271927,30,
379272263,35,
379272354,35,
379272800,78,
379273287,44,
379273485,95,
379273493,88,
379274004,25,
379274129,75,
379274269,13,
379274525,07,
379274970,971,
379275266,67,
379275373,75,
379275928,85,
379275977,35,
379276090,49,
379276298,59,
379276694,69,
379276777,17,
379277148,75,
379277809,94,
379278658,71,
379278799,90,
379279623,34,
379280019,31,
379280084,39,
379280118,35,
379280290,44,
379280993,69,
379281132,59,
379281348,59,
379281488,67,
379281504,69,
379281603,69,
379281934,91,
379282858,94,
379282874,06,
379283443,46,
379283757,46,
379283799,55,
379283815,74,
379284706,88,
379284748,03,
379285026,67,
379285141,71,
379285166,04,
379285349,71,
379285489,38,
379286149,45,
379287170,26,
379287246,26,
379287329,34,
379287873,33,
379287907,75,
379288038,34,
379288186,14,
379288251,79,
379288350,73,
379288368,38,
379288418,67,
379288681,71,
379289614,30,
379290257,75,
379290331,34,
379290919,01,
379290943,82,
379291131,50,
379291230,93,
379291917,2B,
379291990,61,
379292006,92,
379292089,92,
379292436,82,
379292600,92,
379292626,02,
379293442,34,
379293665,87,
379293996,92,
379294010,02,
379294093,80,
379294143,24,
379294689,91,
379294986,41,
379295322,06,
379295843,61,
379295975,10,
379296015,87,
379296254,63,
379296635,17,
379296825,64,
379296841,47,
379296924,59,
379296999,17,
379297401,35,
379298557,94,
379298821,71,
379298854,76,
379300379,34,
379301518,75,
379301617,75,
379301872,75,
379302151,38,
379302235,75,
379302409,93,
379302805,61,
